
[-0.00004 11.7443   0.89662  0.29444 -1.52804  0.02371]
[-0.00004 11.7443   0.89662  0.29444 -1.52804  0.02371]
[-0.00004 11.7443   0.89662  0.29444 -1.52804  0.02371]
[-0.00004 11.7443   0.89662  0.29443 -1.52804  0.02371]
[-0.00004 11.74429  0.89662  0.29443 -1.52804  0.02371]
[-0.00003 11.74429  0.89662  0.29443 -1.52804  0.02371]
[-0.00003 11.74429  0.89662  0.29443 -1.52804  0.02371]
[-0.00003 11.74429  0.89662  0.29443 -1.52804  0.02371]
[-0.00003 11.74429  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74429  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74429  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74428  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74428  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74428  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74428  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74428  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74428  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74428  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74427  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74427  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74427  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74427  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74427  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74427  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74427  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74427  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74426  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74426  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74426  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74426  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74426  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74426  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74426  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74426  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74425  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74425  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74425  0.89661  0.29443 -1.52804  0.02371]
[-0.00003 11.74425  0.89661  0.29443 -1.52804  0.02371]
[-0.00002 11.74425  0.89661  0.29443 -1.52804  0.02371]
[-0.00002 11.74425  0.89661  0.29443 -1.52804  0.02371]
[-0.00002 11.74425  0.89661  0.29443 -1.52805  0.02371]
[-0.00002 11.74425  0.89661  0.29443 -1.52805  0.02371]
[-0.00002 11.74425  0.89661  0.29443 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29443 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29443 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29442 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29442 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29442 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29442 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29442 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29442 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29442 -1.52805  0.02371]
[-0.00002 11.74424  0.89661  0.29442 -1.52805  0.02371]
[-0.00002 11.74424  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74423  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74422  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00002 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74421  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.7442   0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29442 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.8966   0.29441 -1.52805  0.02371]
[-0.00001 11.74419  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74418  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74417  0.89659  0.29441 -1.52805  0.02371]
[-0.00001 11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74416  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
[-0.      11.74415  0.89659  0.29441 -1.52805  0.02371]
